Script name,Date,Open,High,Low,Close,Adj Close,Volume
INFY,2003-03-19T00:00:00.000Z,63.296875,65.734375,63.25,65.440628,46.963108,6.146304E7
INFY,2003-03-20T00:00:00.000Z,65.078125,68.75,65.078125,68.139061,48.899624,7.1270784E7
INFY,2003-03-21T00:00:00.000Z,68.234375,69.53125,67.614845,68.943748,49.477108,5.5244672E7
INFY,2003-03-24T00:00:00.000Z,69.349998,69.640625,68.0625,68.397659,49.085213,5.5051712E7
INFY,2003-03-25T00:00:00.000Z,67.578125,67.578125,66.176559,66.621094,47.810272,5.3456768E7
INFY,2003-03-26T00:00:00.000Z,67.34375,67.620316,66.28125,66.559372,47.765968,3.6913088E7
INFY,2003-03-27T00:00:00.000Z,66.328125,67.310936,65.892967,67.027344,48.101818,4.1770816E7
INFY,2003-03-28T00:00:00.000Z,66.5625,67.1875,66.109375,66.736717,47.893257,3.4597248E7
INFY,2003-03-31T00:00:00.000Z,65.642967,65.9375,62.671875,63.325783,45.445415,4.6685696E7
INFY,2003-04-01T00:00:00.000Z,62.734375,64.953125,62.734375,63.414845,45.509315,5.1766784E7
INFY,2003-04-02T00:00:00.000Z,63.753906,65.203125,63.286716,64.573441,46.340786,4.3910656E7
INFY,2003-04-03T00:00:00.000Z,65.624222,67.5,65.160934,67.107033,48.158997,7.5072832E7
INFY,2003-04-04T00:00:00.000Z,66.921875,67.40625,65.878128,67.112503,48.162933,5.34128E7
INFY,2003-04-07T00:00:00.000Z,67.203125,68.75,66.930466,68.482811,49.146317,4.6957184E7
INFY,2003-04-08T00:00:00.000Z,67.832809,67.832809,65.832031,66.132813,47.459858,4.6038592E7
INFY,2003-04-09T00:00:00.000Z,65.590622,65.590622,64.414841,64.874222,46.556637,4.681024E7
INFY,2003-04-10T00:00:00.000Z,64.0625,64.0625,47.171875,47.652344,34.197445,2.11021376E8
INFY,2003-04-11T00:00:00.000Z,45.125,45.125,35.9375,41.458591,29.752535,2.7661504E8
INFY,2003-04-14T00:00:00.000Z,41.458591,41.458591,41.458591,41.458591,29.752535,0.0
INFY,2003-04-15T00:00:00.000Z,42.96875,45.526562,42.96875,44.682812,32.06638,1.51209472E8
INFY,2003-04-16T00:00:00.000Z,44.276562,47.5625,44.276562,47.257813,33.914307,1.15537088E8
INFY,2003-04-17T00:00:00.000Z,44.921875,46.53125,44.0625,46.303123,33.229187,9.83232E7
INFY,2003-04-18T00:00:00.000Z,46.303123,46.303123,46.303123,46.303123,33.229187,0.0
INFY,2003-04-21T00:00:00.000Z,47.265625,47.5,45.628124,45.821877,32.883827,5.6817536E7
INFY,2003-04-22T00:00:00.000Z,46.057812,46.15625,44.734375,45.620312,32.73917,6.0418304E7
INFY,2003-04-23T00:00:00.000Z,46.28125,46.5,44.770313,45.046875,32.327648,4.8633472E7
INFY,2003-04-24T00:00:00.000Z,44.795311,46.84375,44.53125,45.278908,32.494167,7.5865728E7
INFY,2003-04-25T00:00:00.000Z,44.84375,45.890625,44.39922,45.467186,32.629276,3.5400448E7
INFY,2003-04-28T00:00:00.000Z,45.472656,45.734375,44.84375,45.200783,32.438103,3.8235776E7
INFY,2003-04-29T00:00:00.000Z,45.9375,46.09375,44.317188,44.802341,32.152157,4.398208E7
INFY,2003-04-30T00:00:00.000Z,44.53125,44.671875,43.015625,43.540627,31.246693,5.1476352E7
INFY,2003-05-01T00:00:00.000Z,43.540627,43.540627,43.540627,43.540627,31.246693,0.0
INFY,2003-05-02T00:00:00.000Z,44.042187,45.78125,43.90625,45.534374,32.677494,6.3601792E7
INFY,2003-05-05T00:00:00.000Z,44.0625,46.703125,44.0625,46.037498,33.038559,5.076896E7
INFY,2003-05-06T00:00:00.000Z,46.078125,47.96875,45.210938,46.590626,33.435516,8.8804352E7
INFY,2003-05-07T00:00:00.000Z,46.5625,47.46875,46.359375,47.242188,33.903103,5.5778368E7
INFY,2003-05-08T00:00:00.000Z,46.715626,47.870312,46.208591,46.496876,33.36824,5.241088E7
INFY,2003-05-09T00:00:00.000Z,46.09375,46.404686,45.414845,45.721874,32.812054,4.1512768E7
INFY,2003-05-12T00:00:00.000Z,46.21875,46.328907,43.049999,43.473438,31.198484,7.295136E7
INFY,2003-05-13T00:00:00.000Z,43.90625,45.232811,43.90625,44.915627,32.233456,4.292544E7
INFY,2003-05-14T00:00:00.000Z,44.84375,45.296875,44.265625,44.771873,32.130283,3.8633408E7
INFY,2003-05-15T00:00:00.000Z,45.0,45.214062,44.296875,45.056252,32.33437,3.6534016E7
INFY,2003-05-16T00:00:00.000Z,45.928123,46.950001,45.427341,46.782032,33.572872,6.0834304E7
INFY,2003-05-19T00:00:00.000Z,47.28125,47.609375,43.360935,43.605469,31.293222,9.749632E7
INFY,2003-05-20T00:00:00.000Z,43.5625,44.9375,42.599216,44.589062,31.999096,8.3440448E7
INFY,2003-05-21T00:00:00.000Z,44.984375,45.671875,43.285938,43.567188,31.265749,8.2427008E7
INFY,2003-05-22T00:00:00.000Z,43.4375,43.4375,41.717968,42.042187,30.171347,6.7289216E7
INFY,2003-05-23T00:00:00.000Z,42.378906,42.71875,40.625,40.8125,29.288866,8.4907968E7
INFY,2003-05-26T00:00:00.000Z,40.912498,41.526562,40.171875,41.138283,29.522665,5.1406784E7
INFY,2003-05-27T00:00:00.000Z,41.015625,42.078125,40.40625,40.820313,29.294481,5.8359424E7
INFY,2003-05-28T00:00:00.000Z,41.435936,43.125,41.193748,42.909374,30.965544,6.730496E7
INFY,2003-05-29T00:00:00.000Z,42.909374,43.979687,42.442188,43.275002,31.229408,6.853056E7
INFY,2003-05-30T00:00:00.000Z,43.421875,43.578125,41.578907,41.784374,30.15369,4.8566848E7
INFY,2003-06-02T00:00:00.000Z,42.96875,44.140625,42.346092,43.919533,31.694534,4.477408E7
INFY,2003-06-03T00:00:00.000Z,44.5,44.5,42.1875,42.589062,30.73439,4.8931648E7
INFY,2003-06-04T00:00:00.000Z,43.046875,43.59375,42.890625,43.186718,31.165686,3.4656832E7
INFY,2003-06-05T00:00:00.000Z,44.173435,45.296875,44.173435,44.684376,32.246475,5.1236992E7
INFY,2003-06-06T00:00:00.000Z,45.03125,46.639843,44.999218,46.077343,33.251709,5.8527936E7
INFY,2003-06-09T00:00:00.000Z,45.34375,46.859375,45.0,46.383595,33.472713,4.0497024E7
INFY,2003-06-10T00:00:00.000Z,46.09375,46.295311,44.703125,44.923435,32.418991,5.1281472E7
INFY,2003-06-11T00:00:00.000Z,45.473438,46.46875,45.226563,45.919533,33.137836,6.73136E7
INFY,2003-06-12T00:00:00.000Z,46.285156,46.640625,46.053123,46.404686,33.487942,3.8948288E7
INFY,2003-06-13T00:00:00.000Z,46.546875,46.6875,45.782032,46.424217,33.502029,5.0022016E7
INFY,2003-06-16T00:00:00.000Z,45.932812,46.078125,45.207813,45.578907,32.89201,3.44144E7
INFY,2003-06-17T00:00:00.000Z,46.644531,48.4375,46.644531,48.321877,34.871471,7.1782848E7
INFY,2003-06-18T00:00:00.000Z,48.34375,48.435158,47.462502,47.870312,34.545597,4.7006144E7
INFY,2003-06-19T00:00:00.000Z,47.265625,47.8125,47.203125,47.549999,34.314461,2.3553536E7
INFY,2003-06-20T00:00:00.000Z,45.78125,48.4375,45.78125,47.723438,34.439613,5.4427072E7
INFY,2003-06-23T00:00:00.000Z,48.052341,49.051563,47.734375,48.353905,34.894596,6.0149312E7
INFY,2003-06-24T00:00:00.000Z,47.28125,49.414063,47.28125,49.131248,35.45557,7.3830848E7
INFY,2003-06-25T00:00:00.000Z,49.235935,49.589062,48.765625,49.075001,35.414974,4.3754368E7
INFY,2003-06-26T00:00:00.000Z,49.070313,50.983593,49.070313,50.609375,36.522247,6.602304E7
INFY,2003-06-27T00:00:00.000Z,51.488281,52.328125,51.110935,52.036716,37.552288,4.5468864E7
INFY,2003-06-30T00:00:00.000Z,52.104687,52.18906,50.90625,51.15625,36.916908,4.6577472E7
INFY,2003-07-01T00:00:00.000Z,51.191406,52.265625,51.144531,51.610935,37.245022,5.2464576E7
INFY,2003-07-02T00:00:00.000Z,52.328125,52.34375,49.21875,49.52422,35.739151,5.4311424E7
INFY,2003-07-03T00:00:00.000Z,51.5625,51.5625,44.78125,48.728127,35.164646,1.14863424E8
INFY,2003-07-04T00:00:00.000Z,48.510937,48.807812,47.362499,48.375782,34.910381,4.4229056E7
INFY,2003-07-07T00:00:00.000Z,48.289063,48.734375,47.265625,48.362499,34.900795,4.771584E7
INFY,2003-07-08T00:00:00.000Z,49.046875,50.901562,48.134377,50.629688,36.536911,8.482304E7
INFY,2003-07-09T00:00:00.000Z,50.546875,51.546875,50.1875,50.802341,36.661514,5.1177536E7
INFY,2003-07-10T00:00:00.000Z,54.6875,57.71875,54.6875,56.668751,40.894997,1.307984E8
INFY,2003-07-11T00:00:00.000Z,55.921875,56.046875,54.570313,54.921093,39.633804,7.1093952E7
INFY,2003-07-14T00:00:00.000Z,55.859375,56.010937,54.064842,54.488281,39.32148,4.1390464E7
INFY,2003-07-15T00:00:00.000Z,53.90625,54.296875,52.525002,53.235157,38.417149,4.3521536E7
INFY,2003-07-16T00:00:00.000Z,54.099216,54.339062,53.314842,53.839844,38.853519,3.6879232E7
INFY,2003-07-17T00:00:00.000Z,55.703125,55.703125,53.75,54.115623,39.05254,4.6267968E7
INFY,2003-07-18T00:00:00.000Z,52.578125,53.65625,52.34375,52.958591,38.21756,4.1344768E7
INFY,2003-07-21T00:00:00.000Z,53.125,53.4375,51.035156,51.422657,37.109142,5.3580032E7
INFY,2003-07-22T00:00:00.000Z,51.046875,52.640625,50.173435,52.16328,37.643639,6.0285696E7
INFY,2003-07-23T00:00:00.000Z,52.890625,53.90625,52.59531,53.616405,38.69228,4.4868352E7
INFY,2003-07-24T00:00:00.000Z,54.0625,54.528126,52.947655,54.074219,39.022648,5.1708032E7
INFY,2003-07-25T00:00:00.000Z,52.770313,55.229687,52.770313,54.948437,39.653545,3.73552E7
INFY,2003-07-28T00:00:00.000Z,55.3125,56.15625,54.71875,55.102345,39.764599,3.2978816E7
INFY,2003-07-29T00:00:00.000Z,54.671875,56.370312,54.22031,56.025002,40.430439,4.853728E7
INFY,2003-07-30T00:00:00.000Z,55.88203,56.328125,55.346874,55.730469,40.217884,3.7567744E7
INFY,2003-07-31T00:00:00.000Z,56.09375,56.918751,55.643749,56.284374,40.617615,5.9536064E7
INFY,2003-08-01T00:00:00.000Z,57.03125,60.078125,56.729687,59.010155,42.584671,5.9051328E7
INFY,2003-08-04T00:00:00.000Z,58.210938,59.479687,58.203125,58.47578,42.199047,3.9481472E7
INFY,2003-08-05T00:00:00.000Z,58.630466,59.339062,57.728127,58.238281,42.027645,4.2462272E7
INFY,2003-08-06T00:00:00.000Z,57.196877,57.196877,54.457813,54.771091,39.525562,7.0185792E7
INFY,2003-08-07T00:00:00.000Z,54.515625,55.385937,54.375,54.817966,39.559368,4.3469888E7
INFY,2003-08-08T00:00:00.000Z,55.3125,56.875,54.9375,55.58828,40.115276,3.3572352E7
INFY,2003-08-11T00:00:00.000Z,55.15625,55.157032,54.200783,54.403126,39.260025,3.769344E7
